,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome,embed_idx
3584,5.1,8.1,32.0,4.1,1.0,0.0,17.7,0.0,0.0,0.0,0.0821,1.7,-2.4287452442753787,3798
3585,12.6,14.4,25.2,9.4,13.0,13.3,65.7,0.0,0.0,27.7,0.5828,26.9,27.82677980509835,3799
3586,8.5,11.6,33.6,10.8,11.6,12.2,88.3,5.6,9.3,17.9,0.8014,34.3,48.89814153446016,3800
3587,4.3,7.5,30.1,7.5,10.4,0.3,16.2,8.7,0.6,7.1,0.0678,4.2,16.46079732558213,3801
3588,9.4,16.1,24.8,22.1,10.4,5.6,99.0,11.0,16.6,24.3,0.9733,26.9,50.906657700118885,3802
3589,3.1,17.3,25.6,15.5,10.1,0.4,15.1,0.5,1.9,10.4,0.0588,7.1,20.892198332908546,3803
3590,2.9,13.4,19.7,15.2,7.3,1.5,28.2,2.8,4.2,10.1,0.1904,13.6,25.02488302630753,3804
3591,3.7,15.3,19.1,16.3,3.0,5.9,37.7,10.1,9.8,24.9,0.2937,12.5,31.84106984068468,3805
3592,10.7,27.9,23.1,15.5,10.1,6.1,92.7,0.0,1.3,16.5,0.8608,19.9,66.62260529015424,3806
3593,2.5,16.7,23.3,13.1,4.6,19.5,79.9,2.9,7.4,32.3,0.7131,38.8,22.86024363160441,3807
3594,2.5,22.8,9.8,15.3,2.0,5.2,45.6,51.6,1.7,4.4,0.3835,6.8,22.28175347467242,3808
3595,6.8,7.7,21.4,6.2,2.8,0.9,63.1,18.3,5.8,3.0,0.5577,5.1,8.305162831929689,3809
3596,4.6,11.4,27.5,5.5,8.8,0.1,66.0,0.0,1.0,0.0,0.5857,11.0,12.126111891983244,3810
3597,7.0,15.3,24.2,13.8,11.1,0.0,39.9,14.6,2.2,17.7,0.3226,12.6,15.922549467483488,3811
3598,7.8,10.7,22.0,13.4,16.9,3.1,65.6,27.6,7.6,6.3,0.5816,23.3,39.55124725215735,3813
3599,7.6,22.2,22.6,18.5,6.3,0.0,16.9,1.6,8.1,14.0,0.0732,9.6,26.225999829464413,3814
3600,6.6,27.8,15.0,8.8,3.4,0.0,20.3,21.1,0.7,6.4,0.1063,9.4,12.491598062451487,3815
3601,17.7,10.2,14.9,10.9,2.8,2.0,59.4,20.4,8.5,11.7,0.521,12.6,28.176214582540595,3816
3602,3.3,20.8,23.8,8.4,2.7,0.9,9.4,0.0,3.8,2.2,0.0221,2.6,10.253395156416705,3817
3603,11.0,8.5,38.9,20.2,17.1,1.3,91.5,20.2,22.7,12.1,0.84,23.4,50.80838226770551,3818
3604,11.2,2.2,28.8,15.0,15.7,3.3,74.2,27.4,18.3,35.4,0.6579,14.2,43.419822828922385,3819
3605,7.3,18.9,23.9,9.7,10.4,1.8,80.5,0.5,2.6,15.9,0.7189,21.3,27.737079755238288,3820
3606,5.6,8.4,33.6,8.6,6.3,0.9,58.8,0.0,0.0,2.8,0.5155,4.0,12.570727921603751,3821
3607,11.2,11.3,26.1,13.7,7.4,16.1,96.5,0.0,24.8,30.5,0.9209,35.7,43.29605675270524,3822
3608,10.3,3.3,42.4,7.9,7.3,22.6,92.6,7.2,3.5,13.3,0.8592,40.5,40.096928883919965,3824
3609,6.9,8.5,31.2,7.8,9.0,0.9,59.3,0.3,0.3,2.5,0.5204,7.1,13.775466787453256,3825
3610,2.8,11.0,27.7,18.5,12.9,2.5,60.5,7.2,2.0,17.2,0.5314,22.3,26.725030225487316,3826
3611,2.7,4.5,39.5,6.8,12.4,10.6,95.8,3.7,1.9,23.5,0.9065,21.2,32.04174485293389,3827
3612,0.0,36.3,12.0,7.2,2.8,0.2,12.4,17.9,5.9,4.9,0.039,2.2,7.099652865351601,3828
3613,24.8,13.6,26.2,23.8,8.9,14.0,92.4,0.0,20.0,28.4,0.8544,41.1,58.77162926294268,3829
3614,3.3,18.3,17.7,17.5,2.1,0.2,22.8,42.8,1.9,1.4,0.1327,6.5,8.527061221610431,3830
3615,4.5,33.9,17.9,24.5,1.2,5.2,39.2,3.6,7.9,28.3,0.3121,16.5,29.368173457431453,3831
3616,5.4,16.1,23.9,14.4,6.6,17.6,84.1,11.6,14.5,25.5,0.7535,27.1,36.11636465777616,3832
3617,6.8,18.4,21.1,13.8,4.4,0.9,27.0,7.3,2.8,9.6,0.1757,7.5,14.298419544366988,3833
3618,11.5,11.8,22.1,20.6,8.7,0.5,41.2,2.5,21.8,26.8,0.337,18.3,49.17079355990193,3834
3619,6.8,9.8,22.7,20.7,20.3,10.7,68.6,2.9,6.4,19.0,0.6067,39.5,45.04582021563559,3835
3620,0.0,9.1,26.1,6.4,3.9,2.9,39.3,20.0,2.1,6.1,0.3141,7.7,20.87102985755221,3836
3621,11.4,8.7,35.5,12.5,7.5,6.5,74.0,8.4,3.5,12.1,0.6551,33.6,37.43783487409746,3837
3622,1.9,8.1,30.3,9.6,4.7,6.0,47.7,0.0,1.3,3.5,0.4042,1.4,8.175309535318071,3838
3623,6.2,14.3,28.1,11.5,10.5,25.4,80.6,0.0,2.4,25.1,0.7201,27.8,40.78894606399839,3839
3624,3.9,20.4,20.9,14.2,4.2,1.9,29.9,0.7,5.7,17.0,0.2063,13.5,15.669046774457394,3840
3625,6.4,10.7,19.9,5.8,7.3,0.8,32.8,24.3,13.4,8.5,0.2382,2.3,17.530074867462506,3842
3626,1.2,17.6,28.5,14.9,7.4,2.9,39.7,9.4,2.0,11.1,0.3199,11.9,12.245696787190155,3843
3627,7.6,4.1,36.2,6.8,17.4,36.6,99.1,57.7,22.9,35.6,0.9753,44.1,58.845483974337654,3844
3628,2.7,22.3,14.4,19.5,6.3,1.8,93.4,5.3,22.0,24.2,0.8703,8.4,36.45866615093805,3845
3629,0.6,17.1,22.3,18.1,2.5,4.7,40.7,1.2,2.6,16.3,0.3315,17.2,32.87723160540861,3846
3630,1.4,8.3,24.2,9.4,2.1,2.2,33.4,36.5,0.0,3.6,0.2443,9.0,12.722222627969163,3847
3631,7.9,11.0,25.6,25.5,12.3,7.3,83.2,0.0,4.0,18.7,0.7428,32.8,30.812135919279378,3848
3632,1.6,4.8,36.3,3.7,5.2,1.2,43.9,3.5,0.0,1.0,0.3664,3.3,4.717655121251137,3849
3633,2.3,4.5,33.2,19.7,8.5,11.1,53.6,0.0,0.0,7.8,0.4642,24.5,30.69596116705909,3850
3634,6.2,7.7,30.5,16.5,14.2,9.7,94.6,0.0,5.0,19.3,0.8876,17.0,37.022511133771864,3851
3635,2.3,4.8,13.5,4.9,1.3,2.3,44.3,28.6,7.4,5.9,0.3702,2.9,9.68148211957652,3852
3636,0.7,12.5,16.1,7.1,10.5,0.0,24.9,35.5,1.9,7.2,0.1546,0.3,6.090043575904875,3853
3637,0.0,26.0,16.1,19.8,1.3,0.0,5.3,0.0,0.0,18.6,0.0073,19.4,27.12607715399952,3854
3638,4.8,16.6,26.6,15.0,9.5,2.1,36.1,1.3,4.6,11.6,0.2753,13.0,22.295181382915207,3855
3639,4.3,25.7,21.3,14.8,7.7,0.4,29.8,1.2,5.3,40.6,0.2052,18.5,26.931792175961004,3856
3640,3.0,13.2,22.3,12.7,8.8,0.3,40.3,0.0,3.8,4.0,0.3278,8.6,20.20579655102033,3857
3641,8.6,14.7,24.0,13.3,14.0,0.9,36.1,2.9,3.6,6.7,0.2753,11.7,22.294869239754792,3858
3642,0.0,7.0,47.9,7.4,10.5,0.0,64.7,0.0,0.0,33.5,0.5726,41.3,46.25649553167427,3859
3643,0.1,5.7,17.1,6.4,2.9,0.0,52.3,6.6,0.0,21.1,0.4522,15.3,31.19896317026583,3860
3644,1.6,21.3,29.2,15.4,14.6,7.8,88.3,2.5,12.2,45.3,0.8014,31.3,42.82481589182651,3861
3645,9.8,8.7,25.7,11.3,8.8,14.0,91.0,52.5,12.5,19.6,0.8341,25.7,38.17599274714545,3862
3646,2.9,20.1,27.6,21.6,11.1,11.3,88.0,0.0,1.6,33.4,0.7976,24.6,57.68456103573928,3863
3647,0.7,32.6,21.9,18.6,5.3,0.0,2.6,7.0,2.1,8.6,0.0023,8.1,8.663216106561771,3864
3648,4.3,8.6,20.3,8.4,5.6,6.9,65.7,77.3,10.7,18.9,0.5828,12.4,26.750976808360083,3865
3649,0.4,20.2,25.5,9.2,1.7,2.4,37.3,7.8,4.2,1.4,0.288,3.4,2.607089575542778,3866
3650,4.6,15.0,29.0,8.7,1.3,12.2,61.9,9.9,3.1,7.2,0.5451,24.3,24.60281069743514,3867
3651,1.5,7.1,31.8,12.6,3.8,9.4,72.2,20.1,0.0,26.3,0.6395,15.3,27.27998268683252,3868
3652,1.1,18.8,28.7,18.4,21.5,13.5,71.2,0.0,3.0,1.1,0.6304,18.0,26.100275929697247,3869
3653,8.0,23.3,25.8,22.6,9.3,3.6,90.7,0.0,4.0,14.5,0.8297,26.9,36.75564203579614,3870
3654,0.0,6.6,26.0,6.5,5.6,0.0,26.7,26.8,8.3,3.4,0.1726,3.7,15.788010035850329,3872
3655,14.3,12.0,10.9,4.1,11.8,15.3,79.1,30.0,5.0,21.7,0.704,16.8,29.48213584100325,3873
3656,2.0,10.6,31.2,19.3,4.4,24.9,98.6,1.7,4.0,16.8,0.9644,32.6,39.76688193417421,3874
3657,9.1,4.4,8.9,4.6,3.5,1.8,60.4,66.2,0.8,15.3,0.5304,9.6,20.86194372460049,3875
3658,11.0,17.7,21.3,16.4,1.5,2.8,16.6,0.0,1.2,24.5,0.0695,15.0,27.07911592218588,3876
3659,0.6,8.1,23.8,16.2,8.1,4.1,26.3,0.0,0.0,9.8,0.1684,19.6,20.218710226763857,3877
3660,11.0,12.5,27.2,16.3,6.4,1.0,39.2,6.1,5.7,4.8,0.3121,9.3,19.730344373493544,3878
3661,0.0,21.3,25.2,29.8,5.5,8.3,93.7,0.0,16.6,37.4,0.875,31.2,58.68190414637732,3879
3662,26.3,7.6,35.5,25.3,10.0,12.2,92.5,3.2,2.4,27.5,0.8566,29.1,43.83519081547269,3880
3663,2.0,21.5,13.7,17.9,0.5,0.0,12.0,22.1,4.9,10.1,0.0365,8.0,12.111517231232268,3881
3664,3.2,15.6,25.5,16.5,2.7,0.6,20.7,0.0,0.0,13.5,0.1107,12.4,23.897157718528987,3882
3665,2.7,12.5,25.5,10.1,15.7,3.9,56.8,56.3,3.6,2.4,0.4987,4.0,12.593752658631203,3883
3666,4.3,6.2,29.5,7.4,6.3,0.7,40.7,0.0,1.8,3.9,0.3315,4.7,3.145513321821073,3884
3667,4.4,28.1,24.9,18.7,4.0,15.3,79.0,0.0,0.0,22.2,0.7031,30.8,34.29203107517162,3885
3668,6.0,32.7,15.8,20.6,0.5,0.4,7.0,19.5,12.5,11.5,0.012,12.7,31.759465379128187,3886
3669,0.0,15.4,7.8,2.5,0.6,0.0,22.1,26.2,0.0,3.0,0.1256,0.7,23.514709202756737,3887
3670,6.7,19.9,20.5,17.8,9.4,2.0,27.2,21.4,7.7,10.0,0.1783,10.9,20.87271576533125,3888
3671,4.0,2.2,29.0,10.4,14.5,17.2,86.9,79.0,17.6,23.0,0.7827,16.9,48.10058454969127,3889
3672,0.2,21.3,20.6,17.4,6.5,3.4,36.2,0.0,0.3,9.1,0.2766,10.1,10.861546587127316,3890
3673,2.2,27.0,17.9,17.9,2.9,1.6,10.0,0.0,2.5,19.6,0.0247,13.6,18.7307777378236,3891
3674,1.5,11.7,23.5,16.4,5.1,12.4,66.7,0.0,3.7,18.3,0.5907,13.1,23.75894126560676,3892
3675,3.5,12.7,22.9,10.5,3.4,9.7,90.2,7.0,2.1,7.7,0.8223,13.8,14.19699018694586,3893
3676,6.8,14.9,29.0,16.5,6.9,0.3,94.0,0.0,1.4,9.3,0.8797,13.4,20.37803348585589,3895
3677,9.8,26.2,11.1,16.8,2.3,5.7,63.3,6.3,15.0,14.8,0.5594,18.0,26.443360602373986,3896
3678,6.5,10.8,28.7,8.9,9.5,1.5,37.3,32.6,1.2,4.1,0.288,2.8,12.894473158313923,3897
3679,8.5,9.2,31.9,11.4,7.2,13.9,98.9,2.4,10.3,31.0,0.9705,29.7,44.315151467341416,3898
3680,3.8,13.1,25.7,12.0,22.9,1.4,62.5,13.1,6.6,1.7,0.5502,8.0,19.93577295826369,3900
3681,3.1,10.0,25.9,4.7,9.4,8.4,52.4,30.9,3.4,11.8,0.4536,15.3,19.50907491188016,3901
3682,6.8,16.2,21.8,9.6,7.0,2.2,13.8,1.9,0.0,5.4,0.0502,1.5,7.702820191979548,3902
3683,0.6,21.3,22.6,4.7,3.6,0.0,6.9,0.6,1.0,1.5,0.0117,1.2,9.1642933060226,3903
3684,2.3,6.1,34.2,6.8,6.4,0.9,29.6,21.3,4.6,3.3,0.2028,2.4,-3.8984078869755585,3905
3685,4.0,9.7,27.7,7.5,15.1,27.5,93.5,1.6,6.4,31.8,0.8718,45.3,38.352266097735054,3906
3686,7.8,12.6,26.8,11.3,1.4,2.9,58.8,1.9,0.0,12.1,0.5155,14.5,19.66208041605067,3907
3687,3.2,26.6,22.0,15.6,10.0,20.8,78.4,3.6,7.6,26.0,0.6983,19.3,11.06572156182823,3908
3688,3.4,11.5,23.5,8.5,5.4,0.2,12.1,0.0,2.4,2.0,0.0374,0.6,1.9530327875805755,3909
3689,7.6,16.1,23.5,17.7,7.1,6.5,58.8,0.4,16.1,18.0,0.5155,26.7,37.288174381316665,3910
3690,3.5,26.7,24.0,8.5,1.7,0.8,15.3,0.7,0.7,0.8,0.0606,1.7,7.887360453567735,3911
3691,5.3,13.1,25.4,12.1,18.1,7.1,94.8,8.4,10.8,20.8,0.8912,24.1,32.7845157196825,3912
3692,7.8,26.9,17.8,18.8,11.0,0.2,27.4,0.0,0.0,27.2,0.1808,16.2,22.05917452283111,3913
3693,0.0,9.1,20.6,4.4,7.6,33.9,83.7,13.7,0.0,6.2,0.7482,43.1,16.81333588250238,3914
3694,6.0,4.1,6.7,1.2,5.7,0.0,58.1,88.5,0.0,9.7,0.5104,9.3,28.30377815305457,3915
3695,10.6,2.6,37.2,7.3,11.3,18.5,84.3,5.7,1.3,3.6,0.7555,15.1,22.12520887268941,3916
3696,6.1,25.3,15.7,11.5,1.0,2.6,19.9,0.5,0.0,5.6,0.1019,3.8,5.434866460032238,3917
3697,0.9,13.5,15.7,13.2,3.0,1.4,33.2,0.8,3.0,18.2,0.2424,9.4,24.248090739573357,3918
3698,4.2,29.1,14.2,8.8,2.1,6.5,36.7,0.0,1.3,12.5,0.2815,1.7,16.434705192139038,3919
3699,6.2,24.8,18.5,17.2,6.9,12.3,97.2,0.0,4.8,16.9,0.9336,44.9,40.133454597536286,3920
3700,8.6,12.9,28.8,15.0,10.3,8.5,92.1,23.8,6.1,15.4,0.8497,21.4,31.003390082865774,3921
3701,16.0,6.7,30.0,6.4,8.1,23.7,75.0,51.8,10.2,17.8,0.666,23.5,43.0469017887713,3922
3702,2.5,7.5,23.1,4.8,2.8,8.6,69.4,44.1,3.2,5.6,0.6142,5.6,19.10278013016832,3923
3703,7.5,5.9,27.3,9.7,7.5,3.1,57.6,7.2,3.7,9.5,0.506,9.6,15.918562079009355,3924
3704,12.2,13.3,31.6,11.8,2.4,4.1,93.2,0.5,4.1,33.9,0.868,23.4,32.765913753462264,3925
3705,3.8,4.7,30.7,2.9,0.3,5.0,78.9,71.9,9.8,3.8,0.702,4.3,10.207640740291422,3926
3706,6.0,59.9,7.2,23.3,0.0,0.0,4.3,10.6,0.0,3.3,0.0044,1.6,16.07195052341609,3927
3707,4.1,9.2,30.5,6.8,11.8,0.8,39.1,0.0,0.0,11.8,0.3102,2.9,2.828082627990108,3928
3708,6.8,19.6,24.6,14.8,10.7,1.0,47.9,1.9,1.7,25.6,0.4065,12.8,32.45987682533777,3929
3709,7.7,2.8,28.6,3.3,11.5,33.6,91.2,93.4,5.0,19.3,0.8367,34.6,31.45702179601843,3931
3710,3.6,10.0,28.8,10.3,17.8,13.4,91.1,32.3,5.9,8.9,0.8357,21.3,29.62366561579858,3932
3711,6.1,9.3,32.3,9.7,13.9,5.5,61.8,42.3,6.2,9.5,0.5438,12.1,31.580640682711064,3933
3712,7.7,31.3,20.6,20.2,0.0,3.6,31.8,0.0,5.5,18.3,0.2272,11.5,32.087761797642244,3935
3713,7.9,6.2,31.2,10.3,19.2,12.8,96.6,0.0,2.5,15.6,0.9241,24.6,28.679016163412456,3936
3714,1.3,17.6,16.9,9.4,2.8,5.3,74.2,61.9,6.0,10.4,0.6579,9.5,21.661374192100055,3937
3715,6.7,3.8,17.1,7.3,9.0,2.0,62.8,68.0,2.6,10.4,0.5537,3.8,19.548516006857565,3938
3716,7.0,8.5,21.7,3.5,3.0,4.3,31.7,0.0,2.1,0.8,0.2262,10.9,13.163039221876048,3939
3717,12.8,5.0,37.4,15.4,18.1,7.7,97.4,85.9,23.3,7.3,0.9378,21.9,56.3717819634135,3940
3718,5.2,11.9,22.0,7.9,7.3,0.3,48.3,34.0,10.7,27.8,0.4108,5.2,23.65983722238008,3941
3719,6.4,3.8,29.5,5.5,10.1,14.8,87.5,1.6,0.5,12.4,0.7894,41.3,30.15948459236943,3942
3720,4.0,16.6,17.6,22.9,3.8,3.5,72.2,1.3,3.9,15.2,0.6395,13.3,32.110684838116796,3943
3721,0.0,6.5,22.2,4.8,2.5,1.1,87.3,72.6,13.6,5.6,0.7865,0.5,14.210451516172158,3944
3722,5.3,37.3,18.4,15.4,2.8,1.5,15.7,0.8,1.8,7.4,0.0634,4.8,10.876636851330636,3945
3723,5.5,8.7,28.2,11.2,7.8,4.0,57.4,15.5,2.6,11.0,0.5037,15.0,17.649045240061433,3946
3724,9.5,7.8,32.0,6.2,22.0,8.3,87.3,20.0,4.0,5.9,0.7865,24.0,27.295589971697844,3947
3725,8.3,13.1,6.6,6.8,2.4,0.9,47.3,25.3,1.6,1.5,0.4003,1.3,9.717745627665153,3949
3726,1.4,18.3,18.1,8.3,3.9,1.0,19.8,0.0,0.0,1.6,0.1009,3.6,7.727931589620353,3950
3727,4.2,10.1,36.7,9.4,13.8,26.1,98.7,10.0,7.4,36.0,0.9669,45.4,55.50189875584732,3951
3728,7.1,22.4,25.3,17.6,14.1,4.6,75.8,1.7,2.3,18.4,0.672,19.8,27.534150050257473,3952
3729,5.8,9.2,24.0,9.4,0.6,10.5,75.2,0.0,0.0,0.0,0.6676,8.2,18.128820148297933,3954
3730,1.7,25.4,15.8,26.8,3.9,1.0,22.8,1.2,2.5,19.8,0.1327,26.0,27.3827432770455,3955
3731,2.3,7.5,25.7,7.5,4.8,3.4,49.3,5.5,2.0,9.6,0.4214,16.5,20.790296447454384,3956
3732,4.0,6.8,28.3,7.2,0.0,0.6,20.2,0.0,0.0,6.6,0.1056,8.0,12.316092187258288,3957
3733,7.9,24.8,17.6,12.1,2.9,5.9,66.4,0.0,0.5,6.8,0.5888,13.4,13.032880463225744,3958
3734,1.1,8.7,25.6,4.9,3.4,0.5,49.6,0.0,0.8,7.9,0.4233,0.6,6.773146032489261,3960
3735,7.3,7.4,35.4,10.1,5.2,0.2,44.2,0.0,3.7,7.6,0.3693,5.9,15.726979882888925,3961
3736,0.0,21.8,8.0,9.6,6.0,2.9,53.6,34.8,11.5,9.6,0.4642,1.7,10.40871510519482,3962
3737,5.8,29.0,9.3,17.9,2.8,0.0,34.7,53.5,3.1,6.3,0.2589,7.3,35.70406772234508,3963
3738,1.6,4.8,24.6,10.7,7.7,6.1,60.0,49.9,3.0,3.5,0.5261,14.9,6.562929505584217,3965
3739,1.7,35.5,14.9,26.1,4.4,0.0,47.1,53.6,17.8,18.6,0.3976,12.9,28.21396348117458,3966
3740,8.2,3.9,22.7,8.8,13.5,5.1,71.5,25.9,2.9,17.3,0.6335,12.6,31.541868382347037,3967
3741,2.0,4.7,33.4,8.1,1.7,1.1,32.6,14.3,2.7,0.5,0.2355,3.0,15.909169975722744,3968
3742,8.7,1.7,17.5,4.1,11.1,4.4,53.4,17.4,3.2,21.6,0.4623,10.2,22.481680384347698,3969
3743,4.6,22.7,23.7,14.9,6.8,3.4,46.6,15.6,8.9,13.8,0.3935,12.0,19.69918317033728,3970
3744,0.6,5.9,39.4,2.5,5.2,1.6,41.3,11.7,0.6,0.0,0.3386,0.6,0.9248519820083932,3971
3745,1.7,8.7,34.7,10.9,9.2,0.6,27.3,0.0,0.0,6.8,0.1798,3.1,4.537142142605321,3972
3746,9.4,10.6,30.6,18.7,23.8,6.2,98.5,9.4,24.7,34.6,0.9622,27.0,64.36180422381791,3973
3747,4.1,13.1,28.1,7.5,5.6,3.3,44.1,0.0,0.7,5.5,0.3683,5.9,12.221713261988205,3974
3748,8.6,17.5,24.4,11.2,6.1,5.1,69.5,0.0,0.0,1.8,0.6143,4.5,8.482908462726872,3975
3749,0.0,27.6,26.1,27.2,0.0,2.2,91.5,0.0,10.7,68.2,0.84,48.2,54.60337098762443,3976
3750,8.1,14.9,22.9,8.2,4.8,5.1,40.0,25.4,10.0,10.5,0.3236,2.1,13.574363249859363,3977
3751,21.5,9.9,30.7,17.5,13.0,0.0,90.5,28.4,0.0,3.7,0.828,8.0,12.140018708149611,3978
3752,10.2,21.7,21.4,24.0,12.6,1.3,68.1,5.0,6.9,20.0,0.6029,13.7,30.49874694884503,3979
3753,4.2,10.0,29.8,5.5,5.6,2.0,36.5,54.1,3.8,3.0,0.2791,0.4,4.7250360150933295,3980
3754,1.5,13.0,23.0,12.4,12.1,5.0,75.7,5.3,9.9,22.7,0.6711,31.3,35.36484444261257,3981
3755,4.3,5.8,34.3,7.7,17.1,7.4,94.4,3.9,5.9,21.9,0.8848,30.6,49.16043792163637,3983
3756,7.1,24.6,25.5,9.1,12.3,13.0,43.5,5.0,4.7,14.4,0.3621,12.6,22.388989788662624,3984
3757,23.5,12.8,24.8,18.4,8.9,29.0,100.0,0.0,8.2,31.3,0.9892,43.3,44.10527332803489,3985
3758,2.9,19.6,23.0,6.4,0.6,0.0,19.5,2.4,2.4,4.6,0.0989,1.7,5.074608949677686,3986
3759,0.6,18.4,27.3,8.0,5.2,1.8,12.9,0.0,0.0,8.1,0.0434,8.7,13.100944830416564,3987
3760,6.2,10.7,28.3,9.3,3.7,4.1,27.5,2.9,2.2,3.0,0.1817,10.4,17.410625963915304,3988
3761,3.5,10.8,22.8,10.1,10.5,2.5,67.0,22.1,0.4,3.7,0.5929,6.1,21.207627193431435,3989
3762,5.8,11.4,28.2,15.2,10.0,9.3,84.1,30.1,13.3,17.6,0.7535,19.2,28.317250331499935,3990
3763,2.7,13.8,13.1,10.6,0.0,1.9,45.0,27.2,2.9,2.1,0.3788,5.3,6.464575686718565,3991
3764,3.9,27.8,17.2,14.7,2.1,7.1,28.0,0.0,1.0,18.4,0.1879,18.9,21.53354783239208,3992
3765,1.6,26.7,17.6,6.6,0.8,0.0,16.8,0.0,1.2,4.0,0.072,1.1,2.4283119488958156,3993
3766,7.7,4.9,20.3,1.0,2.5,29.0,84.2,65.2,5.7,29.0,0.755,17.9,32.93329340336084,3994
3767,27.2,10.1,33.8,14.6,14.1,0.0,78.3,0.0,4.1,32.9,0.6971,16.3,38.79536751057057,3996
3768,2.9,17.2,14.0,9.0,4.9,4.6,80.6,23.4,3.2,6.7,0.7201,10.9,25.30583214830476,3997
3769,5.9,18.2,34.1,19.4,17.3,14.3,84.4,5.8,8.9,17.3,0.7567,26.0,48.54737802251859,3999
3770,1.7,24.7,21.8,20.5,0.5,0.4,8.6,2.9,8.1,15.8,0.0172,15.9,41.72184038261858,4000
3771,4.4,0.8,39.0,4.4,18.8,16.0,100.0,0.0,0.0,64.7,0.9892,32.0,33.823153382396626,4001
3772,1.7,28.1,12.6,15.7,2.4,0.0,51.2,0.0,0.0,16.1,0.441,13.7,19.007683440177853,4002
3773,4.6,20.0,30.4,8.7,6.5,14.3,92.1,3.2,1.5,26.5,0.8497,21.8,36.09659479023338,4003
3774,12.6,19.5,22.5,16.2,2.8,2.8,53.0,0.0,6.2,25.3,0.4594,25.5,36.165435402566246,4004
3775,5.1,9.1,24.8,14.9,12.1,21.6,94.7,32.8,7.3,12.9,0.8896,37.3,40.60893261459192,4005
3776,2.6,14.0,30.7,5.9,3.2,0.5,24.9,3.7,1.9,1.6,0.1546,3.5,17.042663641784163,4006
3777,3.8,6.1,36.1,4.1,12.7,0.0,49.1,17.5,0.0,0.4,0.4195,1.7,2.1939833461775144,4008
3778,2.9,13.5,19.4,19.4,3.5,0.4,26.2,4.5,1.1,12.7,0.1675,4.4,13.35919882759967,4009
3779,5.7,24.2,22.1,16.0,5.6,2.0,18.6,4.7,2.0,14.5,0.0901,11.0,18.965771348521837,4010
3780,5.1,11.1,28.5,13.4,14.6,9.8,57.6,31.6,4.9,4.0,0.506,21.7,26.668903933174754,4011
3781,5.3,13.2,21.5,15.4,12.0,6.8,77.8,3.6,6.6,18.1,0.6925,30.4,25.71327236049344,4012
3782,13.6,9.1,24.8,19.3,3.1,6.7,77.0,13.1,4.3,11.2,0.6847,13.9,25.534018956731312,4013
3783,5.3,24.2,20.8,7.6,0.7,0.3,18.6,0.0,0.0,2.0,0.0901,4.3,0.6913808665103591,4014
3784,4.9,20.0,23.9,19.1,7.5,2.7,44.2,2.0,0.7,16.9,0.3693,8.8,17.727906711508027,4015
3785,5.5,10.7,30.6,10.8,15.2,11.0,57.2,7.8,5.1,10.7,0.5015,24.6,47.25247553478472,4017
3786,3.1,8.9,25.8,7.8,4.0,0.0,29.2,0.6,0.3,1.6,0.1995,5.5,5.638430308619106,4018
3787,8.3,18.3,19.6,18.9,1.4,1.0,22.9,0.0,2.8,1.0,0.1339,8.2,9.942195810835342,4019
3788,5.3,16.2,22.0,15.2,7.4,0.9,24.9,1.2,3.6,24.5,0.1546,16.4,25.319562957054735,4020
3789,3.6,15.9,18.8,8.7,5.7,4.4,34.8,18.0,2.6,1.2,0.2605,4.0,7.559661036408865,4021
3790,8.2,5.1,20.1,6.3,5.4,29.7,75.4,55.4,3.8,15.0,0.669,21.6,28.52876174879287,4022
3791,5.6,5.4,29.8,11.4,20.2,7.9,79.3,16.7,2.2,8.0,0.7063,17.6,26.02955849899958,4025
3792,5.1,17.8,28.2,3.6,14.0,11.0,66.6,28.2,4.3,0.0,0.5897,20.2,22.598246572409913,4026
3793,2.9,22.7,14.3,11.9,0.0,2.9,20.1,38.0,12.7,6.4,0.1046,2.2,-2.6522106009424995,4027
3794,2.3,22.6,20.6,12.6,0.0,0.0,27.5,0.0,1.8,10.4,0.1817,7.6,4.661489309056075,4028
3795,3.3,13.7,21.5,9.8,8.2,2.9,38.6,11.8,0.3,2.5,0.3049,5.8,10.911038827492602,4030
3796,4.0,21.0,21.3,7.0,2.2,0.4,23.0,25.0,4.9,3.5,0.1345,1.8,4.945693563564227,4031
3797,5.2,28.5,16.2,20.3,0.8,0.8,15.0,0.1,1.3,29.7,0.0577,8.3,18.72727459853173,4033
3798,0.0,18.8,25.5,6.5,5.8,0.1,3.1,22.0,0.0,2.0,0.0028,0.7,11.08686635421798,4034
3799,4.6,15.8,23.9,9.0,2.5,0.8,11.4,0.0,0.6,3.5,0.0321,2.7,-0.0149837483710442,4035
3800,2.4,17.9,21.1,21.3,7.7,6.1,52.1,12.2,18.3,28.2,0.4506,22.2,33.40264370145712,4036
3801,4.6,14.3,20.8,8.9,5.2,0.0,39.1,0.0,0.0,6.7,0.3102,10.1,12.058037291266594,4037
3802,0.0,13.5,25.4,13.3,1.3,0.6,18.1,0.0,0.0,3.7,0.0857,4.7,13.987953335458007,4038
3803,6.2,9.2,25.2,3.8,3.4,2.5,62.4,0.0,4.5,2.1,0.5492,1.8,8.535546492797591,4039
