,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome
3697,0.2,10.7,36.8,12.4,14.9,27.7,98.5,8.7,11.2,49.4,0.9622,True,57.05784619020629
3698,3.6,9.7,17.9,7.1,7.1,11.9,91.3,56.6,3.1,19.5,0.8378,True,29.055089012256303
3699,15.7,15.8,23.3,17.1,6.7,3.5,38.5,1.9,7.5,20.5,0.3034,True,26.50902495830605
3700,13.6,7.5,16.8,12.5,8.5,19.2,78.4,2.5,0.5,34.3,0.6983,True,27.235202139158208
3701,0.5,21.7,15.9,10.1,3.3,4.2,25.9,5.6,0.5,1.7,0.1644,False,25.223283371839155
3702,16.3,29.6,7.7,20.8,0.4,0.3,31.6,0.2,16.0,24.2,0.2243,False,26.606971901423716
3703,5.3,16.2,22.0,15.2,7.4,0.9,24.9,1.2,3.6,24.5,0.1546,True,22.31852125403548
3704,11.5,11.8,22.1,20.6,8.7,0.5,41.2,2.5,21.8,26.8,0.337,True,43.99189368234082
3705,2.7,8.2,30.4,8.1,5.9,17.8,82.2,17.0,4.8,25.6,0.7326,True,24.23914712424953
3706,5.5,22.5,18.7,16.3,4.1,10.5,84.0,2.8,0.6,14.0,0.7519,True,22.92846159359109
3707,4.2,13.1,26.4,11.4,9.7,7.5,93.4,1.7,5.5,20.3,0.8703,True,38.35198667466491
3708,2.4,8.4,31.3,6.8,8.5,7.2,91.3,7.6,0.0,2.1,0.8378,True,18.34983883423303
3709,6.5,14.9,33.9,10.7,2.1,3.6,18.8,3.3,3.6,4.6,0.0923,False,17.338928785355314
3710,3.6,37.7,16.5,10.9,7.0,1.8,18.7,0.0,0.0,9.7,0.0916,False,-5.524267065299597
3711,6.6,6.3,32.1,5.6,23.9,9.6,74.1,0.0,0.0,5.1,0.6564,True,28.60026990139482
3712,7.3,5.2,38.6,7.5,5.0,1.9,64.2,9.4,0.0,0.0,0.5664,False,5.809921495050027
3713,4.0,12.4,22.6,15.9,1.8,3.0,42.3,1.0,3.0,18.3,0.3508,True,9.38041650865602
3714,7.1,6.2,33.5,3.8,35.5,2.6,93.3,26.9,1.7,16.0,0.8687,False,35.8830798444745
3715,1.8,11.8,19.4,9.5,5.7,3.0,38.8,35.0,9.1,8.7,0.3067,False,17.894260512631245
3716,1.3,11.9,33.3,12.8,8.2,4.2,80.1,1.7,0.0,4.2,0.7152,False,16.179901519847814
3717,2.9,18.2,24.4,12.4,8.7,2.4,53.6,4.0,1.9,14.2,0.4642,False,8.10832028782925
3718,0.6,6.2,25.8,7.7,9.6,8.0,56.7,29.1,4.7,9.9,0.4977,False,20.067843958147083
3719,7.1,2.8,42.2,5.9,8.2,26.1,93.6,0.3,5.3,5.6,0.8737,True,33.45918067309944
3720,2.4,2.9,39.6,8.6,11.1,12.0,92.0,1.6,0.8,10.3,0.848,True,33.78593063721419
3721,4.1,11.2,20.9,22.2,5.2,18.6,74.4,11.0,6.1,17.7,0.6603,True,40.82793138658296
3722,13.1,15.7,21.2,13.7,14.4,8.4,91.0,4.7,2.9,41.8,0.8341,True,33.7294227268027
3723,6.3,17.9,28.8,11.4,9.3,15.4,74.5,23.4,11.3,13.0,0.6615,False,31.510177081981084
3724,9.3,12.4,26.7,13.5,13.4,14.2,89.8,0.0,7.3,17.8,0.8179,True,44.9290653518012
3725,9.5,7.8,28.2,9.0,10.0,19.5,60.3,30.9,3.8,23.6,0.5292,True,40.45567045724458
3726,1.7,17.7,21.8,10.0,4.0,1.8,18.6,6.7,4.2,2.5,0.0901,False,4.5288809591704196
3727,1.2,8.7,31.1,6.3,4.5,0.4,24.5,5.9,0.0,2.8,0.1508,False,9.705178098018775
3728,3.6,6.6,30.2,3.7,2.8,1.1,51.3,0.0,0.0,0.6,0.4423,False,-0.9317219425002898
3729,4.3,5.8,28.8,18.4,7.9,5.0,79.3,0.0,2.0,5.7,0.7063,True,27.761663730112947
3730,2.3,13.3,30.8,8.8,6.5,4.1,25.2,0.0,1.4,9.5,0.1584,False,19.572591145277713
3731,13.5,13.1,30.5,15.9,10.7,1.7,77.3,29.6,14.6,11.7,0.6881,False,22.477606372094527
3732,4.2,5.1,19.6,9.1,19.8,8.8,78.8,11.8,16.0,28.5,0.7006,True,42.8458323666615
3733,4.0,19.7,20.4,15.9,2.6,1.3,40.2,23.5,9.1,6.7,0.3259,False,17.925055616719487
3734,3.2,22.0,15.4,21.8,0.0,36.8,100.0,0.0,6.5,18.6,0.9892,True,33.84588464293018
3735,5.3,18.0,24.0,7.7,3.0,3.0,29.4,6.9,0.4,4.5,0.2006,False,8.994728899269319
3736,9.2,15.5,22.1,8.3,7.1,15.6,79.9,0.8,3.1,2.8,0.7131,True,29.74144693445534
3737,0.0,14.3,33.8,8.3,11.2,0.3,4.9,11.7,6.9,5.2,0.0058,False,12.764003006676193
3738,5.2,22.2,23.9,22.9,4.8,1.4,25.9,0.4,2.5,11.7,0.1644,False,19.413389042840876
3739,2.2,18.3,22.3,14.6,1.9,3.5,58.1,1.6,2.8,18.4,0.5104,True,21.35668652584252
3740,1.5,6.5,28.0,11.2,3.1,4.7,49.0,0.0,1.2,1.0,0.4185,False,3.493943817908372
3741,17.6,13.3,27.4,14.8,12.3,17.2,70.1,33.2,17.5,10.7,0.6205,True,42.355483513617784
3742,3.0,17.4,20.1,15.8,6.8,2.5,36.4,0.0,1.0,0.0,0.2782,False,6.693304959648007
3743,7.0,8.3,26.2,8.7,7.8,1.2,41.2,0.0,2.9,6.6,0.337,True,14.00947911984854
3744,5.0,17.6,23.6,8.7,20.1,1.2,64.6,53.6,13.5,15.6,0.572,False,34.49089148488018
3745,8.0,14.6,31.1,9.3,7.5,18.7,93.3,1.6,7.2,19.1,0.8687,True,28.408025101108272
3746,6.8,4.1,43.6,10.4,23.3,22.2,100.0,41.2,2.5,36.3,0.9892,True,63.10922840232281
3747,4.5,25.3,23.0,18.5,0.0,0.0,36.5,73.5,0.0,0.7,0.2791,False,19.503692959953604
3748,6.5,2.6,34.9,3.7,9.1,21.7,98.2,59.8,16.5,23.3,0.9544,True,47.350186234947934
3749,2.3,8.3,18.5,10.2,9.2,3.3,73.3,29.6,2.2,5.0,0.6488,False,16.808299470628764
3750,6.0,17.6,24.1,14.5,7.9,1.2,23.5,9.1,9.0,9.5,0.1383,False,21.168207798909563
3751,5.3,30.6,25.1,16.7,1.8,1.4,31.8,0.0,15.8,28.7,0.2272,True,28.246244078889024
3752,13.6,13.3,14.7,11.4,5.3,9.3,94.0,1.1,10.7,17.2,0.8797,True,36.603069396836865
3753,0.8,25.5,25.8,6.1,3.9,0.7,20.2,0.0,0.0,0.2,0.1056,False,4.123882859694879
3754,2.4,17.9,16.1,15.5,1.7,4.2,52.7,27.2,4.4,8.5,0.4559,False,31.975209197363075
3755,1.1,23.6,20.1,10.7,2.9,0.7,13.5,0.0,0.0,0.0,0.048,False,-5.3105432911806485
3756,3.2,26.6,22.0,15.6,10.0,20.8,78.4,3.6,7.6,26.0,0.6983,True,49.430372778722315
3757,3.4,17.4,10.6,1.8,2.3,0.0,28.1,71.2,2.9,5.4,0.1887,False,14.459709129964684
3758,0.3,11.4,24.2,6.4,8.9,8.9,38.1,7.4,2.6,6.7,0.298,True,14.105645338427664
3759,11.9,22.7,16.2,14.3,7.9,2.5,56.7,14.5,2.6,6.7,0.4977,False,12.468675356604567
3760,5.2,13.3,22.9,13.7,9.8,25.8,90.4,7.1,11.6,20.5,0.8267,True,39.01064977399582
3761,7.9,17.6,23.2,26.7,12.7,15.1,84.1,15.7,14.8,16.4,0.7535,True,49.23436536068341
3762,1.4,9.0,8.0,6.7,1.5,0.0,28.7,28.6,1.7,6.4,0.1948,False,13.43885640498896
3763,5.8,4.4,30.0,10.4,23.1,24.2,87.5,34.9,12.2,22.4,0.7894,True,56.303441352985104
3764,1.7,12.5,24.9,10.7,13.4,11.6,89.8,11.6,10.5,8.1,0.8179,False,24.82921551118933
3765,1.8,10.6,14.9,7.4,3.5,0.0,24.3,28.9,4.3,7.8,0.1481,False,6.160392916852122
3766,2.7,11.4,29.1,5.5,7.3,2.7,43.5,0.8,1.3,0.6,0.3621,False,8.396804402684591
3767,5.8,14.2,24.8,17.2,13.0,26.0,98.2,0.0,15.6,22.9,0.9544,True,51.642905258171815
3768,7.9,19.6,20.4,13.3,7.8,4.3,72.9,1.8,5.2,26.3,0.6454,True,17.192804875033893
3769,0.5,27.5,23.1,9.8,4.9,3.4,28.1,5.8,3.4,24.1,0.1887,False,10.8354042252138
3770,2.1,18.6,14.9,15.7,9.7,2.2,71.3,2.2,4.0,13.4,0.6314,False,20.990267587170912
3771,3.9,6.2,37.5,1.9,5.3,0.4,43.4,0.0,0.0,0.0,0.3601,False,-6.789836436763016
3772,2.8,22.8,18.7,18.0,3.6,2.2,15.3,0.0,2.9,17.5,0.0606,False,20.733107450133293
3773,5.3,7.3,35.4,8.9,9.6,18.5,90.3,4.4,4.2,10.9,0.8246,True,40.645486226122294
3774,4.8,8.5,21.9,16.1,11.6,4.0,79.1,28.8,7.0,10.5,0.704,True,22.698567900844687
3775,6.7,38.0,5.2,11.7,0.0,0.0,17.0,77.0,8.1,13.6,0.0742,False,7.029754879736478
3776,1.9,17.2,21.1,8.9,10.8,16.4,78.0,19.4,5.2,13.4,0.6954,False,21.231263815365427
3777,2.3,9.5,28.7,6.2,12.2,6.0,58.4,15.8,1.7,2.0,0.513,False,21.412082851061648
3778,0.0,10.3,32.5,9.5,5.6,1.3,53.4,24.2,6.4,6.6,0.4623,False,1.575849585397389
3779,12.0,7.6,26.9,14.7,12.3,0.0,83.2,1.4,8.7,6.2,0.7428,False,15.84471711326706
3780,6.4,7.8,29.1,15.0,10.9,30.0,97.8,3.2,8.5,57.8,0.9461,True,54.55410039291388
3781,2.3,14.1,11.1,10.9,1.6,0.0,27.5,25.5,6.2,6.3,0.1817,False,19.44846833160983
3782,2.5,14.3,24.4,7.7,2.0,0.2,24.7,1.0,0.0,0.8,0.153,False,2.914239699653182
3783,0.7,18.7,27.5,1.3,10.2,43.0,100.0,68.3,11.2,2.3,0.9892,True,44.138496421796475
3784,9.7,24.2,21.7,25.7,7.9,0.6,6.0,0.3,6.2,17.1,0.0089,False,21.196848636348935
3785,2.7,10.6,31.5,8.9,12.1,22.0,93.9,22.8,6.0,7.8,0.8779,True,40.468783915447894
3786,2.4,10.4,19.0,14.4,8.3,6.9,74.5,0.0,2.7,12.1,0.6615,True,23.828773591058543
3787,5.2,28.5,16.2,20.3,0.8,0.8,15.0,0.1,1.3,29.7,0.0577,False,15.019862985026602
3788,16.8,7.4,30.3,22.4,12.0,7.4,97.2,3.5,23.0,28.9,0.9336,True,54.98001101662058
3789,2.2,3.9,36.7,2.4,1.2,8.3,42.5,0.0,2.9,2.0,0.3531,True,12.860237108653548
3790,11.7,25.0,21.5,19.6,3.1,2.5,54.5,4.2,6.1,16.3,0.4733,True,10.82093522257843
3791,9.4,3.5,32.0,8.9,10.5,27.2,98.9,2.7,3.3,17.7,0.9705,True,39.38246888931687
3792,2.5,22.7,11.8,19.9,3.6,3.6,25.3,0.0,0.0,14.7,0.1595,False,19.304719342418196
3793,7.5,26.9,22.2,23.7,4.9,24.1,99.2,14.4,12.0,33.1,0.9769,True,65.73790675852544
3794,14.4,13.9,31.2,11.9,0.0,1.1,47.5,0.0,3.2,6.8,0.4029,False,21.254432589523265
3795,0.0,2.0,28.3,3.5,0.0,5.8,89.3,0.0,0.0,4.3,0.8116,False,-9.721472692624513
3796,4.1,13.1,30.0,12.8,6.0,1.2,35.8,0.0,1.4,13.8,0.2707,True,19.3100095106895
3797,4.4,20.0,21.5,11.3,6.4,7.8,61.3,0.0,1.4,21.2,0.5388,True,26.615841629445168
3798,14.7,14.2,27.1,14.8,5.1,11.5,57.2,18.7,5.2,8.7,0.5015,True,34.14944732510106
3799,0.6,12.5,12.9,7.2,1.3,0.4,27.3,21.8,1.7,7.5,0.1798,False,-3.246432510538982
3800,6.9,13.2,17.7,7.1,8.2,11.2,60.1,23.7,5.7,9.8,0.5275,True,31.934700058073393
3801,1.7,17.1,22.6,9.6,7.6,0.4,82.9,0.0,3.4,21.0,0.7398,True,27.254443146631445
3802,0.0,6.9,40.4,8.3,3.6,20.2,78.0,0.0,0.0,7.4,0.6954,True,16.813059018351264
3803,0.0,28.5,16.5,8.9,28.1,0.0,48.9,32.4,6.9,0.0,0.4172,False,4.962171348228416
3804,8.1,6.0,34.2,13.4,8.3,13.6,80.6,8.6,3.4,28.1,0.7201,True,32.60403045029209
3805,13.7,14.7,24.8,13.4,5.4,27.2,95.1,1.2,12.6,15.4,0.8963,True,57.1814146039532
3806,13.2,9.7,13.3,13.9,11.8,1.3,50.9,0.0,0.9,39.8,0.4376,True,34.88422024383047
3807,6.9,15.9,27.7,8.5,4.9,5.0,62.9,6.9,0.0,3.4,0.5546,False,11.216766924216223
3808,6.4,9.5,17.3,9.0,14.1,11.0,89.6,27.6,9.4,11.5,0.8163,True,32.79330324954053
3809,11.9,10.2,29.6,16.3,12.0,7.0,64.1,2.2,12.9,13.9,0.5659,True,30.047610855951923
3810,5.5,10.7,30.6,10.8,15.2,11.0,57.2,7.8,5.1,10.7,0.5015,True,37.56582634288213
3811,19.2,13.1,20.7,26.3,10.9,4.8,47.5,0.5,7.0,8.7,0.4029,True,25.080049944554577
3812,3.9,19.2,24.0,15.1,9.8,2.7,38.8,10.9,4.4,7.6,0.3067,True,29.923535414293976
3813,3.9,5.1,24.4,6.8,7.3,2.6,39.9,0.0,5.4,4.3,0.3226,False,4.583876884460263
3814,4.7,5.7,5.6,9.1,1.1,1.9,40.5,51.8,21.6,10.4,0.3296,False,28.019275676608324
3815,1.6,5.1,36.0,4.8,7.3,18.8,88.5,29.1,5.2,31.0,0.8036,True,50.35127311880818
3816,10.5,23.0,19.2,11.6,3.7,6.3,21.4,0.0,0.6,8.2,0.1181,True,13.071429323046246
3817,8.9,10.2,26.6,11.5,8.2,16.1,85.4,13.6,3.4,11.6,0.7666,True,42.21389831397379
3818,8.9,34.0,17.8,18.1,2.0,1.5,29.6,0.0,8.1,22.3,0.2028,True,20.55999546912159
3819,1.9,27.8,12.7,13.0,1.5,0.4,25.0,54.0,5.5,6.1,0.1558,False,10.109047353146297
3820,5.1,1.1,9.6,2.9,0.0,0.0,42.1,96.2,4.4,3.7,0.3481,False,21.855843775306056
3821,7.1,20.2,20.2,12.6,10.0,2.6,87.2,1.9,4.3,21.0,0.7855,False,19.67268204187601
3822,20.4,26.6,16.5,9.4,0.8,0.7,38.2,37.5,12.2,2.7,0.2994,False,21.38387154486324
3823,11.4,10.5,29.6,13.5,7.6,12.4,77.1,15.1,0.5,3.8,0.6863,True,30.35563300198082
3824,3.3,7.3,34.0,9.5,17.5,15.9,91.7,3.9,4.4,23.7,0.8438,True,41.646159815087266
3825,13.5,6.7,40.3,5.4,31.9,13.0,96.4,16.4,13.6,8.2,0.9182,True,46.764001632537784
3826,5.1,13.9,24.6,11.1,7.7,5.4,70.0,21.1,6.6,4.1,0.6195,False,14.060100215613778
3827,8.6,28.0,19.9,9.2,5.5,2.6,24.7,9.8,0.0,8.8,0.153,False,14.612464891293246
3828,0.0,10.9,30.8,1.9,6.0,0.6,62.9,7.8,0.0,1.3,0.5546,False,5.533849320315506
3829,9.0,3.9,13.8,9.9,7.5,2.1,68.7,75.9,8.3,23.7,0.6079,False,25.2302361034064
3830,1.6,28.6,18.7,14.9,13.9,0.0,31.5,16.8,8.9,6.0,0.2234,False,23.6137625608352
3831,11.5,11.1,34.8,11.7,13.8,36.8,98.3,19.6,3.3,15.8,0.9572,True,25.772065411164068
3832,2.2,5.0,35.3,6.0,5.7,0.0,44.5,0.0,0.0,1.7,0.3728,False,14.935808891719333
3833,7.6,6.8,25.0,13.1,13.8,32.5,85.7,14.0,18.6,20.5,0.7699,True,49.85118362514777
3834,5.4,13.8,30.0,9.0,7.8,6.3,27.8,3.1,2.3,11.3,0.1862,False,-5.0618162108949285
3835,7.5,5.0,27.5,11.8,1.7,0.6,68.9,0.0,0.0,0.7,0.6086,False,4.520167188271429
3836,5.1,20.0,14.2,9.8,1.7,5.1,32.2,41.3,6.2,9.5,0.232,False,18.308325456915306
3837,4.3,13.0,28.6,16.6,7.3,7.1,82.0,1.8,1.2,9.3,0.7303,False,16.485264996294802
3838,8.5,6.7,34.5,10.2,11.3,14.3,91.3,11.7,1.2,20.4,0.8378,True,39.31494466525319
3839,10.0,9.1,29.2,9.2,17.4,1.3,61.4,45.1,4.6,16.7,0.54,False,34.43879646388147
3840,12.5,9.6,23.8,24.3,12.4,4.3,84.6,22.8,4.5,9.2,0.7596,True,26.502697821312637
3841,5.3,17.2,26.2,8.7,18.5,0.4,33.7,3.8,3.0,12.7,0.2478,False,18.248155953479912
3842,1.5,4.2,17.4,1.8,0.0,26.1,98.6,0.0,3.9,7.5,0.9644,True,10.817072555322556
3843,6.9,6.7,13.6,6.0,4.0,17.4,64.8,58.5,7.4,22.2,0.5742,True,33.116035479283454
3844,3.5,6.1,35.8,7.5,11.8,24.4,79.9,5.6,1.4,10.5,0.7131,True,33.11317620552791
3845,1.4,10.6,21.0,6.7,4.5,1.4,44.5,28.8,4.0,3.7,0.3728,False,21.185201903015148
3846,6.9,20.2,18.3,15.7,2.5,0.0,29.1,0.0,3.0,13.1,0.1987,False,9.99863843150879
3847,12.2,2.7,34.3,12.7,31.5,9.7,87.8,55.3,9.3,24.2,0.7938,True,45.24150670795352
3848,5.9,12.2,30.9,14.0,8.7,0.0,8.8,0.0,2.9,26.6,0.0185,True,19.822330905662007
3849,0.2,16.7,27.2,16.4,12.8,3.6,53.5,1.1,0.0,18.6,0.4633,True,21.863802610732492
3850,3.6,12.4,26.5,6.1,4.2,0.1,12.4,0.0,0.0,0.4,0.039,False,1.5558206579938223
3851,0.0,23.8,0.9,5.3,0.0,0.0,16.8,22.7,0.0,5.3,0.072,False,-1.93286387170473
3852,3.9,8.0,34.1,6.2,4.2,0.3,38.0,0.0,2.3,2.2,0.2975,False,8.546400299600359
3853,26.8,2.6,32.1,11.2,1.0,3.5,100.0,0.0,0.0,9.0,0.9892,False,23.670318919280753
3854,5.7,14.6,27.3,19.3,21.0,1.3,51.9,15.8,3.7,4.3,0.4486,False,19.536503116921335
3855,3.4,4.6,42.4,10.8,16.9,10.2,84.8,10.1,5.7,6.0,0.7623,True,36.2128763136559
3856,4.6,17.8,29.9,15.2,9.6,2.8,89.9,26.3,6.5,10.6,0.8191,True,47.39086853280225
3857,3.3,13.7,23.1,17.6,8.9,3.4,42.8,13.5,0.9,4.6,0.3556,False,8.14742962280209
3858,8.6,15.5,25.2,17.3,7.8,1.3,30.4,4.3,8.9,7.9,0.2097,True,33.727986218488894
3859,6.6,17.8,25.9,17.9,7.2,1.1,48.0,0.7,2.6,12.2,0.4077,True,28.525274644598625
3860,9.6,16.0,22.1,13.7,6.8,10.3,60.9,9.4,4.1,3.8,0.5355,True,11.540757083497798
3861,3.6,14.6,34.5,12.1,7.2,5.7,63.2,2.3,3.5,14.5,0.5588,True,27.004476849936783
3862,6.3,9.5,10.6,1.9,7.5,0.4,85.7,48.9,0.0,9.7,0.7699,False,19.105198597741445
3863,10.9,10.5,17.2,14.2,14.4,0.0,26.9,0.0,0.0,9.8,0.1748,True,16.514915571573642
3864,9.9,9.0,24.1,20.3,6.4,6.3,72.7,18.6,14.2,15.5,0.6437,True,49.29866564371526
3865,2.9,20.6,23.4,8.9,0.0,1.4,40.4,0.0,1.2,17.7,0.3286,False,19.733936688937597
3866,12.2,22.7,22.0,18.9,2.8,6.5,25.0,9.8,8.3,25.7,0.1558,True,29.55315768139638
3867,2.3,9.6,18.3,10.6,8.5,3.5,51.8,13.4,1.4,6.8,0.4471,False,18.328596714056715
3868,6.3,9.2,21.9,8.4,5.4,3.5,37.4,20.1,4.0,4.7,0.2903,False,14.19037466086142
3869,4.0,7.0,31.8,14.4,9.3,8.8,95.3,3.8,10.7,33.2,0.8992,True,48.77163787059871
3870,3.8,4.2,22.8,10.2,9.5,11.1,56.7,55.5,0.0,1.8,0.4977,True,32.224708699726115
3871,3.7,23.4,18.8,18.1,3.1,0.8,28.1,23.9,6.5,10.1,0.1887,True,16.01828836624346
3872,6.2,5.5,26.3,12.0,5.0,2.4,66.8,0.0,8.0,5.2,0.5911,True,12.020268287974478
3873,8.6,18.3,23.4,18.0,6.2,5.9,93.0,0.7,12.7,53.2,0.8648,True,44.78826931169491
3874,2.9,15.1,25.9,12.1,3.2,2.2,33.3,3.5,4.9,8.7,0.2439,False,11.052731499235197
3875,9.6,16.8,34.7,18.4,9.3,2.8,31.3,0.0,4.3,8.3,0.2217,True,37.295898704718574
3876,1.5,11.6,40.7,5.0,0.0,1.8,22.0,0.0,0.0,4.6,0.1238,False,15.574750062331882
3877,14.4,48.3,26.6,29.9,0.0,22.7,60.4,0.0,0.0,14.2,0.5304,True,43.19402908133987
3878,1.6,19.6,28.4,18.5,5.7,0.3,24.3,0.0,4.0,14.0,0.1481,False,19.40360538979988
3879,20.6,20.6,24.5,13.5,7.2,5.0,99.5,0.0,3.7,21.1,0.9825,False,39.13729833969768
3880,3.5,14.0,26.9,8.5,14.1,17.0,90.8,8.9,6.4,23.0,0.8312,True,33.72991669037883
3881,2.2,6.7,22.1,5.4,3.7,5.4,62.7,47.6,5.9,5.4,0.5529,False,13.566073839967173
3882,2.6,13.1,31.8,18.2,10.3,28.2,98.9,0.0,8.9,8.7,0.9705,True,41.02211100141104
3883,6.5,5.1,34.3,6.9,22.2,1.2,96.5,33.2,13.1,8.8,0.9209,True,40.84194141859382
3884,4.9,12.1,33.5,7.6,3.9,14.3,83.1,0.0,0.9,2.7,0.742,True,15.687046477434333
3885,5.4,6.4,26.0,10.8,5.5,35.9,77.6,34.0,10.0,11.4,0.691,True,42.8826889194987
3886,3.1,20.5,17.8,13.8,1.1,3.7,33.1,3.0,3.1,2.9,0.2417,False,5.589219505563102
3887,6.0,13.1,20.8,7.6,7.7,7.2,47.5,2.8,1.8,2.2,0.4029,False,10.062795240122732
3888,5.2,14.5,25.9,18.5,11.3,0.3,20.7,0.7,1.8,10.9,0.1107,False,11.509199010372091
3889,3.9,6.5,32.5,4.2,2.0,0.1,16.1,0.0,0.0,0.0,0.067,False,8.303245080192657
3890,6.2,17.1,26.2,8.5,0.5,0.3,23.7,0.0,0.5,1.5,0.1406,False,13.918657821986294
3891,4.3,25.7,21.3,14.8,7.7,0.4,29.8,1.2,5.3,40.6,0.2052,True,27.72850112810094
3892,15.9,10.9,31.1,13.1,7.8,7.4,74.9,5.0,0.5,7.3,0.6652,True,22.667279482054003
3893,7.8,8.6,31.5,8.4,10.7,21.6,96.8,48.3,18.4,16.2,0.9274,True,52.39592668279035
3894,2.9,24.1,11.7,22.8,0.6,0.0,18.9,0.2,2.0,7.7,0.094,True,16.758615521615415
3895,5.5,5.2,31.6,4.1,19.0,41.3,87.8,51.3,11.4,32.3,0.7938,True,47.41116355487069
3896,6.1,26.9,24.7,17.8,8.8,5.3,91.3,1.6,13.8,21.1,0.8378,True,40.92069683646766
3897,1.4,17.2,20.3,8.6,2.4,0.0,18.9,2.6,1.8,7.7,0.094,False,14.055382765350243
3898,9.9,2.6,22.1,4.7,21.4,12.7,84.0,56.6,1.6,18.3,0.7519,False,39.70181415026701
3899,1.1,10.0,30.3,8.1,5.2,10.7,92.3,5.4,2.0,26.3,0.8534,True,27.638706841249626
3900,7.8,13.7,15.8,13.6,3.5,8.4,55.7,65.6,1.9,14.5,0.4874,False,41.48095931910529
3901,5.1,14.3,27.0,22.8,1.8,1.3,44.9,0.0,0.0,5.8,0.3779,False,8.12605069131505
3902,0.5,38.2,14.6,16.5,0.0,2.3,28.7,0.0,2.2,34.0,0.1948,True,23.830687831362205
3903,8.8,2.0,14.2,16.1,7.1,1.3,61.2,59.4,3.1,16.0,0.538,False,34.448853672633966
3904,3.4,8.2,20.7,9.1,7.6,0.6,26.6,13.6,8.2,3.5,0.1717,False,21.84850413515177
3905,1.6,27.1,17.4,27.0,7.9,19.9,91.5,0.6,12.3,25.7,0.84,True,55.610245848646834
3906,1.9,4.6,19.2,4.8,2.8,28.5,88.4,52.4,14.2,16.9,0.8024,True,43.147006031067576
3907,13.0,8.7,38.5,13.0,21.2,16.2,95.6,30.1,8.5,25.6,0.903,True,60.62970412769148
3908,8.1,7.0,33.4,9.4,0.1,3.4,55.3,0.0,0.6,6.6,0.4823,True,17.23376699838853
3909,6.5,8.9,29.4,18.8,5.9,15.3,86.8,3.2,6.4,24.4,0.7818,True,38.36517914023532
3910,3.2,12.7,26.8,6.2,9.7,0.0,17.2,15.7,1.0,2.9,0.0768,False,8.611644906721326
3911,22.9,10.6,29.1,15.0,8.2,8.5,99.3,2.0,12.8,15.5,0.9779,True,52.88633613081725
3912,3.3,24.0,21.5,23.5,8.8,2.8,37.5,0.0,1.4,20.3,0.2915,True,32.33792828693468
3913,3.1,9.5,29.3,10.3,3.4,1.6,19.5,1.5,0.8,3.2,0.0989,False,2.0677947841380053
3914,0.5,12.2,33.2,9.7,17.8,11.4,83.2,14.5,7.8,43.7,0.7428,True,37.15813710577317
3915,3.5,4.4,23.1,6.4,11.7,1.5,50.2,37.4,7.3,10.4,0.4296,False,28.94927629650697
3916,1.7,20.5,20.2,13.3,2.4,1.4,13.8,0.0,1.3,12.6,0.0502,False,11.85439069507123
3917,4.9,7.8,27.7,6.1,1.9,3.6,41.6,0.0,0.0,0.0,0.3429,False,12.326848640389072
3918,0.6,9.3,26.0,6.6,2.6,11.5,76.1,34.3,5.5,0.5,0.6748,False,6.4072200335858955
3919,8.2,5.0,34.4,6.1,8.2,2.4,97.5,3.6,9.2,24.0,0.9397,True,43.96784241014926
3920,9.9,24.4,26.2,6.8,1.4,3.3,72.0,0.0,1.1,3.1,0.638,False,13.50209027241507
3921,1.0,8.9,27.9,8.2,0.5,4.6,68.2,5.3,0.0,3.6,0.604,False,14.044400338762443
3922,6.3,20.4,21.9,19.4,7.7,0.7,18.0,0.0,6.0,19.7,0.0853,False,25.01069470280402
3923,3.6,22.0,26.1,16.5,5.6,5.2,26.3,1.3,2.0,15.5,0.1684,True,24.89468613967669
3924,10.0,3.5,38.8,3.4,10.2,15.3,97.0,3.6,2.0,10.0,0.9303,True,42.35810783921664
3925,0.9,27.6,23.7,15.1,6.8,0.6,25.0,0.0,1.7,28.5,0.1558,False,13.257935600508487
3926,3.0,46.9,1.6,8.6,0.0,0.0,24.6,48.5,0.0,10.7,0.1519,False,3.8908788768192513
3927,1.0,10.9,14.9,10.5,2.4,0.0,28.2,46.6,14.0,5.7,0.1904,False,6.2739008277918655
3928,0.7,16.6,30.0,15.2,4.6,0.9,38.7,0.0,3.0,10.7,0.3059,False,-3.535141689167375
3929,1.4,17.4,20.7,9.2,2.7,3.3,43.2,0.0,0.6,1.9,0.3586,False,13.78979156036711
3930,13.8,6.7,20.5,4.0,0.0,0.0,72.5,32.6,2.2,16.1,0.6421,False,22.9957486711028
3931,3.4,43.8,12.4,29.1,2.4,0.0,9.1,0.4,2.3,24.3,0.0204,False,20.07750069561271
3932,9.7,10.7,26.1,8.0,10.7,10.9,94.5,0.0,1.2,1.0,0.8855,True,22.788834111664336
3933,1.9,14.7,38.2,9.4,2.5,24.3,86.1,1.4,5.7,32.7,0.7745,True,45.037907303158214
3934,4.3,8.9,32.9,12.2,6.3,3.2,41.6,21.1,1.5,0.3,0.3429,False,6.051642490525087
3935,0.0,6.8,39.5,8.1,18.8,13.2,97.8,6.8,4.0,29.6,0.9461,True,46.01852019620073
